id,lng,lat,tract2,tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
210,-118.3913183,34.16560794,206,206,2017,Los Angeles,1,Valley Village,Valley Village NC,2,3,2,18,46,30,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
211,-118.3835015,34.16475786,207,207,2017,Los Angeles,1,Valley Village,Valley Village NC,2,3,2,18,46,29,0,8,0,0,1,24,0,0,5,2,14,4,9,8,4,29,7,17,0,0,0,0,0,1,0,2,0,0,7,3,28,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,89
212,-118.3648321,34.16913609,208,208,2017,Los Angeles,1,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,0,0,0,0,1,0,0,0,1,10,6,0,0,2,18,13,0,0,0,0,0,0,0,0,1,1,0,0,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
213,-118.3687485,34.16628248,209,209,2017,Los Angeles,1,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,0,1,0,0,1,7,0,0,9,5,4,0,4,14,9,8,0,8,0,0,0,0,0,1,0,0,0,0,13,9,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
214,-118.372735,34.16138307,210,210,2017,Los Angeles,1,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,0,1,0,0,1,6,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
215,-118.3737719,34.1560382,211,211,2017,Los Angeles,1,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,46,29,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
216,-118.36598,34.16287521,212,212,2017,Los Angeles,1,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,0,0,0,0,1,6,0,0,1,1,3,0,2,2,2,6,0,4,0,0,0,0,0,0,0,0,0,0,1,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
217,-118.3649895,34.15537324,213,213,2017,Los Angeles,1,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
218,-118.3553741,34.15647038,214,214,2017,Los Angeles,1,North Hollywood,Greater Toluca Lake NC,2,3,4,18,46,30,0,0,0,0,1,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
219,-118.4449567,34.20669723,215,215,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,2,18,46,29,7,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
220,-118.4287896,34.20535682,216,216,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,2,18,46,29,0,0,0,0,1,4,0,0,2,0,2,2,8,3,0,4,3,15,0,0,0,0,0,0,0,0,0,0,3,0,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
221,-118.4347086,34.20637132,217,217,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,2,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,-118.459006,34.20849416,218,218,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,3,0,0,1,2,0,0,2,0,0,2,11,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
223,-118.4532812,34.2041844,219,219,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,2,0,0,0,1,5,0,0,2,0,0,7,1,3,0,0,12,2,0,0,0,0,0,0,0,0,0,0,3,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
224,-118.4694752,34.20773002,220,220,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,10,0,0,0,1,6,0,0,1,0,4,7,12,2,0,8,12,23,0,0,0,0,0,0,0,0,0,0,1,0,8,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51
225,-118.4801594,34.21101184,221,221,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,34,2,0,0,0,1,0,0,0,0,2,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
226,-118.4685674,34.21849733,222,222,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,6,18,46,29,9,0,0,0,1,33,0,0,0,0,0,11,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
227,-118.4774378,34.19606594,223,223,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,-118.4774292,34.19926803,224,224,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,18,46,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
229,-118.4847698,34.18990094,225,225,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,18,46,29,0,0,0,0,1,5,0,0,6,4,4,0,0,10,7,8,0,0,0,0,0,0,0,1,0,0,0,0,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
230,-118.4770758,34.18949626,226,226,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,18,46,29,0,0,0,0,1,1,0,0,5,2,3,0,0,8,4,6,0,0,0,0,0,0,0,1,0,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
231,-118.4707116,34.18872593,227,227,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
232,-118.4713101,34.19778386,228,228,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,-118.4524967,34.19800282,229,229,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,0,0,0,1,8,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
234,-118.4613828,34.19703408,230,230,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,-118.4575737,34.19173664,231,231,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
236,-118.4570355,34.18889051,232,232,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,3,0,0,0,1,1,0,0,1,1,5,1,9,2,2,10,2,17,0,0,0,0,0,0,0,1,0,0,1,2,10,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
237,-118.4452292,34.19772782,233,233,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
238,-118.434593,34.19697265,234,234,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,2,18,46,29,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,-118.4362962,34.19028947,235,235,2017,Los Angeles,1,Van Nuys,Greater Valley Glen NC,2,3,2,18,46,29,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
240,-118.4435542,34.19029919,236,236,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,2,18,46,29,0,0,0,0,1,11,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
241,-118.4434488,34.18365357,237,237,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,72,0,0,1,1,11,0,0,2,3,4,1,9,3,5,8,2,17,0,0,0,0,0,0,0,0,0,0,3,5,8,2,17,0,0,0,0,0,0,0,0,50,0,0,5,0,0,0,0,0,0,0,0,0,0,47,0,55,0,55,102
242,-118.4361064,34.18337089,238,238,2017,Los Angeles,1,Van Nuys,Greater Valley Glen NC,2,3,2,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,-118.4587108,34.18387726,239,239,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
244,-118.4525211,34.18297034,240,240,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,6,18,46,29,10,2,0,1,1,3,0,0,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,15,24
245,-118.4638415,34.17806103,241,241,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,4,18,46,29,0,1,0,0,1,6,0,0,6,2,12,4,6,10,4,25,7,12,0,0,0,0,0,1,0,1,0,0,9,3,24,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
246,-118.4445648,34.16951656,242,242,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
247,-118.439578,34.17811192,243,243,2017,Los Angeles,1,Van Nuys,Van Nuys NC,2,3,4,18,46,29,0,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
248,-118.4358251,34.1712338,244,244,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
249,-118.4416767,34.15838329,245,245,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,-118.4669625,34.16804674,246,246,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
251,-118.4541929,34.16815094,247,247,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
252,-118.459174,34.16032797,248,248,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,2,0,0,2,0,3,0,1,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
253,-118.5419127,34.21559245,249,249,2017,Los Angeles,1,Reseda,Reseda NC,2,3,12,27,45,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
254,-118.5407567,34.19771553,250,250,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,1,1,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
255,-118.5034697,34.21650226,251,251,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
256,-118.5138919,34.21488463,252,252,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,27,46,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,-118.5231985,34.21386666,253,253,2017,Los Angeles,1,Reseda,Reseda NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
258,-118.5316304,34.21499383,254,254,2017,Los Angeles,1,Reseda,Reseda NC,2,3,12,27,45,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,43
259,-118.5514726,34.21417306,255,255,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
260,-118.558066,34.20472544,256,256,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,-118.5474188,34.20403831,257,257,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,3,0,0,1,0,6,0,0,2,0,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
262,-118.526955,34.20471578,258,258,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,3,0,0,1,2,0,0,0,3,1,1,4,0,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
263,-118.5085329,34.20439483,259,259,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,-118.5140529,34.19224496,260,260,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
265,-118.5082144,34.19569408,261,261,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,5,0,0,0,1,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
266,-118.4948193,34.19007851,262,262,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
267,-118.4967923,34.20334434,263,263,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,0,0,0,0,1,1,0,0,3,0,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
268,-118.5271019,34.19791236,264,264,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
269,-118.5469364,34.19793548,265,265,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,14,0,0,0,0,1,8,3,0,0,2,14,6,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
270,-118.546929,34.18982076,266,266,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,1,0,0,1,0,0,0,1,0,2,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
271,-118.5269643,34.18867924,267,267,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,2,0,0,3,2,3,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
272,-118.5264389,34.18486076,268,268,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,5,27,45,30,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
273,-118.5575199,34.19189257,269,269,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,4,0,0,0,2,6,0,0,0,4,0,0,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
274,-118.5449955,34.18628444,270,270,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,5,0,3,0,2,10,0,6,0,0,0,0,0,0,0,1,0,0,0,2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
275,-118.5905132,34.20080683,271,271,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
276,-118.5848798,34.20157149,272,272,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
277,-118.5663986,34.21481246,273,273,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,-118.5813595,34.2146701,274,274,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
279,-118.574475,34.21234561,275,275,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
280,-118.5881017,34.21296378,276,276,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,4,7,0,0,0,7,15,0,0,0,0,0,0,0,0,0,1,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
281,-118.6222686,34.2144859,277,277,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
282,-118.6142117,34.20199818,278,278,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,10,0,0,3,4,2,0,3,5,7,4,0,6,0,0,0,0,0,0,0,0,0,0,4,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
